mtWmPoiId,shopName,wmPoiScore,monthSalesTip,picUrl,poiTypeIcon,deliveryTimeTip,deliveryType,minPriceTip,shippingFeeTip,origin_shipping_fee_tip,status,statusDesc,distance,averagePriceTip,recommendInfo,discounts2,address,shipping_time,tip
883171011196862,彬彬小炒,44,月售4006,http://p0.meituan.net/waimaipoi/95ee072aa5ea399d38ba485a292ce0c643161.jpg,,60分钟,1,起送 ¥14.9,配送 ¥5,,1,,581m,人均 ¥18,,"[{'info': '满25减9;满40减16;满70减22', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.99折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区民主路2号,09:00-23:00,"{'statusContent': '接受预订', 'descContent': '明天 09:00后配送', 'reservationStatus': 0}"
964706670281300,春陽茶事（丽园君悦店）,49,月售1602,http://p0.meituan.net/waimaipoi/14bf08ea80c4fe4a26fbb37d2a9f731b85180.jpg,,77分钟,1,起送 ¥10,配送 ¥4,,1,,1.9km,人均 ¥19,,"[{'info': '满38减2;满68减3;满100减5', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区南昌中路62-11号,10:30-23:00,"{'statusContent': '接受预订', 'descContent': '明天 10:30后配送', 'reservationStatus': 0}"
995802233508294,何记担仔面（瑞京路店）,47,月售1283,http://p1.meituan.net/waimaipoi/750d33b93ceeb38e724e70ddc41bb13c607264.jpg,,60分钟,1,起送 ¥16,配送 ¥4,,1,,1.3km,人均 ¥21,,,人民新村21幢D38号店面,08:00-23:30,"{'statusContent': '接受预订', 'descContent': '明天 08:00后配送', 'reservationStatus': 0}"
1122924675571831,豪客来牛排（大润发店0507）,49,月售1386,http://p0.meituan.net/waimaipoi/ccfcf120f54836b93172a8ce09bd634529913.jpg,http://p1.meituan.net/aichequan/a88918ba8699e15a5d16d5d7e09ad0022192.png,68分钟,1,起送 ¥20,配送 ¥5,,1,,700m,人均 ¥32,,"[{'info': '满30减15;满60减24;满100减40', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.54折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '本店支持开发票，开票金额50元起', 'iconUrl': 'http://p0.meituan.net/xianfu/476ba65ee80b6385bab292c085baed17940.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区新华北路以东、漳响路以北冠成国际11幢D86、D87、D88号,10:00-22:00,"{'statusContent': '接受预订', 'descContent': '明天 10:00后配送', 'reservationStatus': 0}"
975753326168016,寝小二钟法店（酸菜鱼、酸汤肥牛）,45,月售3680,http://p1.meituan.net/business/cac4f6f393d67087c9454e3818220d3b529092.jpg,,68分钟,1,起送 ¥10,配送 ¥4,,1,,1.3km,人均 ¥13,,"[{'info': '满18减15;满42减21;满75减39', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3.3折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",钟法路1-8号,09:50-19:41,"{'statusContent': '接受预订', 'descContent': '明天 09:50后配送', 'reservationStatus': 0}"
1059384929361186,218Diy蛋糕,50,月售355,http://p1.meituan.net/business/8025dbf7abfde4d77fca10c3e520c01e316261.jpg,,55分钟,0,起送 ¥10,配送 ¥0,,1,,2.8km,人均 ¥76,,"[{'info': '满20减10', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品1折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领10元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付70元返9元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",漳州市芗城区江滨花园沿江4幢18号店面,10:00-22:00,"{'statusContent': '接受预订', 'descContent': '明天 10:00后配送', 'reservationStatus': 0}"
970139803974546,同婆婆香骨鸡腿,47,月售706,http://p1.meituan.net/waimaipoi/778dd61cd4c708988e2f01fb3c9324fd4584.jpg,,77分钟,1,起送 ¥10,配送 ¥4,,1,,1.1km,人均 ¥17,,"[{'info': '满20减10;满48减20', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领1元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",佳苑花园3幢19号,11:00-23:00,"{'statusContent': '接受预订', 'descContent': '明天 11:00后配送', 'reservationStatus': 0}"
1025957198936037,晓艾生煎,46,月售2238,http://p0.meituan.net/wmproduct/a34b53f1b6ac086a14a9e1553793c3c2701682.jpg,,60分钟,1,起送 ¥12,配送 ¥5,,1,,2.0km,人均 ¥17,,"[{'info': '满20减8;满40减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.5折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",芗城区南昌中路205号,08:00-21:00,"{'statusContent': '接受预订', 'descContent': '明天 08:00后配送', 'reservationStatus': 0}"
884773033968348,比克利•炸鸡•汉堡（芗城店）,45,月售266,http://p0.meituan.net/business/0a0105e1af0752f5ce6b00a63af56db385519.png,,77分钟,1,起送 ¥15,配送 ¥4,,1,,782m,人均 ¥15,,"[{'info': '满25减12;满45减20;满75减30', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.15折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区苍园大厦C幢C4店面,10:30-23:00,"{'statusContent': '接受预订', 'descContent': '明天 10:30后配送', 'reservationStatus': 0}"
1059372044478749,黑泷堂（漳州芗城店）,48,月售1316,http://p0.meituan.net/business/c2e9c35de1907403e255c4a6279d22eb87720.jpg,,68分钟,1,起送 ¥10,配送 ¥4,,1,,1.3km,人均 ¥10,,"[{'info': '满20减10;满30减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品7.19折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",佳苑花园D幢11号店面,10:00-22:30,"{'statusContent': '接受预订', 'descContent': '明天 10:00后配送', 'reservationStatus': 0}"
1076375820010559,乌铁茶集（漳州店）,48,月售106,http://p0.meituan.net/business/9a71e37d31c3966b46b98007885cf15172838.jpg,,77分钟,1,起送 ¥10,配送 ¥4,,1,,1.5km,人均 ¥13,,"[{'info': '满10减9;满30减28;满59减58', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品3折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付1元返1元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区南昌中路13-16号,10:30-23:00,"{'statusContent': '接受预订', 'descContent': '明天 10:30后配送', 'reservationStatus': 0}"
1031970153141881,蜜哆哆炸鸡（师范店）,47,月售811,http://p1.meituan.net/business/3e6d8d3597af09e92669772d018bccbc76006.jpg,,77分钟,1,起送 ¥10,配送 ¥4,,1,,1.4km,人均 ¥21,,"[{'info': '满20减4;满45减9;满60减15', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品4.3折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '领3元券;领10元券;领15元券', 'iconUrl': 'http://p0.meituan.net/xianfu/c2c0f31d0ebf0f60af115d058169c492992.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区县后路4-16号,11:00-22:59,"{'statusContent': '接受预订', 'descContent': '明天 11:00后配送', 'reservationStatus': 0}"
938292621451601,十三姨酸汤肥牛饭（漳州分店）,47,月售4469,http://p0.meituan.net/waimaipoi/33b072220e1f05c889df31b31672fe13216836.jpg,,68分钟,1,起送 ¥10,配送 ¥5,,1,,3.5km,人均 ¥18,,"[{'info': '满20减19;满49减24;满120减50', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品0.05折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区水仙大街悦港新村1幢101号店面,09:35-22:27,"{'statusContent': '接受预订', 'descContent': '明天 09:35后配送', 'reservationStatus': 0}"
879275475824275,八口厚吐司（烤吐司·鸡排·茶饮）,47,月售423,http://p0.meituan.net/business/b208bb5d0ac7b5325c9efceeae57aa1587724.jpg,,77分钟,1,起送 ¥10,配送 ¥4,,1,,1.4km,人均 ¥13,,"[{'info': '满20减12;满30减18;满50减30', 'iconUrl': 'http://p0.meituan.net/xianfu/f8bc8dffdbc805878aa3801a33f563cd1001.png', 'promotionType': 2, 'activityId': 0}, {'info': '折扣商品5.64折起', 'iconUrl': 'http://p1.meituan.net/xianfu/9c997ecce6150671b8459738a26f8bd9767.png', 'promotionType': 2, 'activityId': 0}, {'info': '实际支付9元返3元商家代金券', 'iconUrl': 'http://p0.meituan.net/xianfu/652eea4034250563fe11b02e3219ba8d981.png', 'promotionType': 2, 'activityId': 0}, {'info': '满50元赠送炼乳厚吐司', 'iconUrl': 'http://p1.meituan.net/xianfu/5ffe01c550a139db693d152cefd1b247869.png', 'promotionType': 2, 'activityId': 0}]",福建省漳州市芗城区县后路人民新村4幢2号,11:30-22:00,"{'statusContent': '接受预订', 'descContent': '明天 11:30后配送', 'reservationStatus': 0}"
